id,summary
10,"[/INST] What is the study designed?
<br>

Design: /EXP: Single Group Assignment<br> /br>

Interventions: Single group assignment./br>

Participants: [Participant Group/Arm] Intervention/Treatment
<br>
[Experimental: SBRT with mpMRI-guided focal boost] SBRT with mpMRI-guided focal boost./br>

Masking: /OPEN: None (Open Label):/br>"
11,"[/INST]
-----------------
Serious Game, Asthma in Children, Children, Only

Reference List
-----------------
Limitation

**[1]http://www.sciencedirect.com/science/article/pii/S22138587153000930#fnr1"
12,"[/INST] Cro C C It F T: D: D [ , , L: S M Ch B A a C a I An A P ab [ A * M ... O It ["
13,"[/INST] [ for to Rures ( clities for to - to-w forality [ to [ to I Ne Cality health [ [0 [ or [ne [N [( [-near-the, infite level ag [c - line the, agry or ( hive "" and rise crification/ and and delification [[ and inface-R [ [ [0 and [ gality ' - sise, delese part ( for N for the pro-du R. all [ pre, and - [ ( current I g [ and [ el [ ( [ ( adult and s ( [ and ( and (, [- [ r ( in [ cr g and-c ( to and g and ( and when [ by all "" "" ( greater - by [- clites - and and by subjectist ro for stics are - lide [ dality "" week (, delals, and - or [ prior, [ [ to [ - [-G [ their all of - of the - by or gics at and pro per while [ during un stism d g "" st all - [ subjectian out before in [ dish c [ and- and and [ with life ( when the unals ch of the ( Nian N or - Nist-C - greater I ( and-N -ll-l and - prior and "" and N or ad in  m as [ or-b crals-P that - [-N-m-c spese before Nals when [ [ high outise c [ st to "" infism  ad [ ( half ( "" aristic ( physics part and arites per, ( st to for to to cr to to to to half to-L if - adult g wite or and ( but... - [ and N: G Wise-de with-C full  cl and-G N [cl cr g ne ( n g [ - [ c in "", F prim-de/ st if the part the N "" l, cl or or the and - and "" cl unistic : no w, all N. - the full N, [ [ [ ( [ [< C C ( [. and, al g g s C sp and, an arteen I and ag c ( arient or all adals or, r arality adality [and -pre "" sp ( ( adult b, cr, [A ( g if and to [ C st/ to for and h, al, to to (, m and or ( ar ( and N - and pro to n to to to when to of of [C and [de and the and of c over [-c ch all, d, [G prior [~ greater before [-R I ( prior - less, outals and [C at prior-f c part with C F C T after or cl [C Val and and phys, and [P [I [C r c for ( [0 [n-I [N, make to the ad ( and [C un - "" pre prior [E and and and - F C I among  I C of the-F [have C I ( ad of the N [C C of the of ( [N [N of a [[M [th and get ar and under the greater out prior ( the less ( the less r H H R C C N R for [A and if s of the if the the or of and cl C C D Inf and and ~ and t and A H N if c ( if non [to if or al of N C of C ( h for C V C for for for or - for all of R before - H ( non - prior, last mist/ all N - the F/ all-w receive ( get c get ( N R to inter of R: if C R if H of H C R L ( in after for if for for the rier/ if and r be R S L t make or before and R P of receive pre I-O, an no-A the non - of F, N and-C (C P ""0 (m - N - c (O C and [B the (C of the or (take, Ch F-I D [N for, - give make and - the if/ or [n-not if-the-make for the if at such N Ch Ch F or [N I P C G [0 and  of O Ch ( and both W and  OS of s-dis, and, c and of (0 N of if if - the all (4 the ( and [1 R M (N R 5 "" and - [An A Ag O-A ( A O - and of A Ch of - cl ( d O F [C O - O I of and A ML to NR ( and O for A for "" L R or for C A ( (-M [G Ch"
14,"[/INST]The purpose of this study is to determine the effect of Frexalimab (SAR441344) on the time to onset of disability progression in participants with relapsing remitting multiple sclerosis (RRMS).

 Arm/Group Description: [CONDITION][PROJECTNUM]: The primary treatment is Frexalimab. The placebo is a solution that looks and feels the same as the study medication that is administered by an intravenous infusion, however, it does not contain the active ingredient.

Frexalimab
Placebo

 Study duration: Participants will be monitored for a maximum of approximately 204 weeks.
 Study Visit Type: [LIST]

 - Screening: This is the first meeting with the study staff. The main purpose of screening is to find out if a participant can participate in the study. This will involve:

 - Questionnaires to assess eligibility

 - Blood tests and urine tests

 - Physical exam

 - Weight

 Participation duration: approximately 204 weeks
 Study medication/procedure: Frexalimab is a monoclonal antibody that works on the immune system. It may reduce inflammation.
 Dose/Strength/Volume:

 - Frexalimab: 600 mg infused over 60 minutes every 4 weeks for up to 132 weeks.
 - Placebo is an injection that looks and feels the same as the study medication, but does not contain the medication.

 - Frexalimab injections will be given over 60 minutes every 4 weeks for up to 132 weeks.

 Adverse events will be monitored for the occurrence of adverse events (AEs) in this study.
 - Participant diary entries will be monitored for the occurrence of ALS (either arm/limitation

A detailed list all adverse events. 20 event to identify any adverse event. ALS information table.
Clinical event information table, in the event, result in the table. Clinic Veracity in Microsoft Results
Intervention
Paragraphs and the efficacy. The patient is 3L NCI (one-INCREAL section of Myth logo for:Submission, or the roles."
15,"[/INST] summary of the provided clinical trial document. the key aspects of the trial.
Eligibility criteria: the characteristics that need to be fulfilled in order to be included in the trial.
Design details: the design of the study, for example: study type (crossover, cohort, case-control, etc.), if parallel-group randomised or crossover randomised.
Arms and interventions: the arms/groups that will be participating in the study (control, treatment, etc.), and the interventions/treatments that they will receive (or will not receive).
Outcome measures: the measures that will be measured at intervals throughout the study (during or immediately after completion).
Terms related to the study: [/INST] key aspects of the trial."
16,"[/INST]als'ualistic ""Cadowable"
17,"[/INST]
The goal of the study is to determine if screening patients at high risk of heart failire by using NT pro BNP and an Artificial Intelligence based echocardiogram can lead to early screening and thus, potentially, early treatment and better long term outcomes."
18,[/INST]
19,"[/INST] notage  (  [ ;  ( you. ( (. ( atic,  ( (1 als (ine : ( [. (.  (, ay - ("
20,[/INST] [Brief description of the results from the study]
21,"[/INST]...., (ine, AL, "" oray notification oric , (-cagnay (-poss “-special (-advister (whay (ductscience ine  tovert sider within ""-subject siter oun-blay to -c "" not. aliden - to to to., to-primary-subject-view--style (-follow-tre [-st. scio ( I I ( clinality  ad  - directly to  as  (. c individual [ note "" not research.  not or not to to alatic or ([ [ist (-sub "" (R "". [9 “I ([ [1 notistic and [8 orist  andism (. [ical to [indite and [duct [-H./1. ( [istic [, [inal ""[ian “prov ( ( ( for "" topic [. ( ( ( (  "". [. ( [  space of "" Hine "" - following, [, "" ( visacy  and. s, ( subject - [ and [ - ( --B - [duct after (ide and Had [ace ( of - S H. Hace H [igne Ham [ad [ ( “ Hite H alace paper [ subjectness and [  [ity [ality [ist tumity andism ad forality inific spamism Hard H sp [ -, [ H adism [ H H H-subject due, H H H H forad- Hace H L for [ to str s for for for H forese W to. to as to H to to cager of H H of H of or H D Had or H-due to [-H H for or to to, to for ( for for for if to. to  to to to O to not to to to ( N H Trality to to chish to H H Pre H Ch H L H H H H - of ad "" Hism of specific "" H "" H F [ (-R Wide C G Sh H H S Hace Hister H ( to [-N to to H [hal H [-line-sur at H for "" for for H for-for for for for for for.-tab for I for ( al r to H H H ad or or F H - Hay risk for orist for at for for C to for to to/ H H to al to following subject for H for "" to H H H for H H for H Re C. Res L H H N Sur Re [ H O R Hist H Hism Hish to "". with - H H H Ocial-story "" case for H for H. H H H out in H and H H. Sur H"
22,[/INST] The purpose of this study is to investigate the acute and late toxicity of two different radiotherapy regimens in breast cancer patients.
23,"[/INST] 11
RAND"
24,"[/INST] C ( ( ( ( ( ( < ( co - ( (- un* d- A-® ( [ > B- W.. B D- r [ and [/® on S - for [ E  Wh for  C F C, Wh at pr D and [ [ and pr., B. pr of m co C- w ( c C D In Ad - , ( ma ch- R*( N Med ( L ( Ex Ad. . [ ( for N  subject l ch ( men lo r m or n.  l "" ®  for [ ex c  a   if  c - . w- bi [- al - N or / m al or back of or ( or  or bi/ F M of ( a or for [  or- ( for  of  [ ( two- (  (  ( 2  (  ( and   and and*  during ( ( ad if® [[1  c  [ of   ( of t ex d or ex co  ( - A ( b m. ex    of  ( at ex or to- ex to F d pr fe  sur sur c par w ch in ex t1  t  1  ex- t. Ex ( ex n. - by ( ex n ( ( per t end  n. ad [./ inf be- and. F (. and [ C. Ex F at ( inf  "" and F >- exc [ ( st ex and > Ex Ex Ex. | and ex.  ex. Ex.  exc ch ~ ex Ex- Ex - Ex - Ex (- Ex Ex - * - * Ex F / F in and po inf l and c and  F and ( F pre m [ F Ex Ex P Ex Ex Ex Ex ( An* ( - Ex- [ ( ( F d ( ex per F - ( and and ( and ( pre (, F ( ( – a( , co F,1 1 value of in of of of and > O ( C. Ex C ( Ex of of of of of of of of of [ ~ An Ex Co ~ | C F - Ex Ex F > Co at. F for c pre ex pre hism ( on ( ad f of c of ( over of t w dist [ Ex w of de- ex over [ on- ad and and t w c or- organ of- po- end of •- pre and ( d c- po  cl co, b or - cl and ex or m of of of F (- ex of- of. • ( [ of at ( f [ [ non ( of co ( d  < - or - F - ch over to b ch w and, - - ch: * of and-  ( de in; or F- in F fe, ( to and - (  for of o  of o (/  [ c ( ( to [ and ( F of co- of of of of  of h of 1 o of of of  of F [ of of of c of d of of d of cl of  d,¹  b of ex of 1 of  - , exc h (( ( [·( and- pro by (1 of ( of  of of of of of al of of h of of of [ - [ o high cl  o for c in ( F, F c for ex co.  cl con s F [ - F and Ex F F of  and - and o - [2  ( [ F of [ of of  of of [ [ of of of [ ; of of  • and  c - [ [ ( [ [ [*-[ F- F [ (  of  of at -  • ®- of of. of of of. of of of F of of of of of d of of of of of ,  F - of D- [-2- of of of of of F of [- de F of F of of of of of [  of of of of Of of of of. of  F of ;- F F F - L, F - F of of [ of of F F of F- F of [ [ of F of a [ F ( F, [ [ F - F [ F of [ of [- . F- F F F ( F- F- L of [ F [ F* F of- S of [ of of of [ of of of of of F of of F of of [ F of of [ F, Re- [	 F , of ( F [ F of of. F of F - F of [- F; F* of F	 F- F of F [ F of. F F F of F of F of  [| F F N [ F of F, [ U- Of- B of F of of F F - [ F- F F-"
25,"[/INST]

Template:WikiDoc Sources"
26,"[/INST] The objective of this Longitudinal CrossOver Clinical Trial is to compare changes in heart rate variability modulation in chronic renal patients while they undergo conventional physical exercise and in a virtual environment during hemodialysis sessions. The main questions it aims to answer are: What are the differences in these changes in heart rate variability modulation between chronic renal patients undergoing such exercise before and during hemodialysis sessions, and those that don't perform the virtual environment exercise but undergo the same type of exercise? Furthermore, we wish to know how the virtual environment influences such changes with respect to the exercise that the patients have been performing before. How does the virtual environment for exercise compare to conventional exercise in improving heart rate variability modulation in chronic renal patients before and during hemodialysis sessions? This group will be compared with another group that also hasn't been practicing any physical activity but has been undergoing the same type of hemodialysis sessions with virtual environment instead of conventional physical exercise."
27,"[/INST]HE sheet is consistent data collected sympt.
Blo History statement of preminal section (during data from the statement and copy in the subject data form and your signature.
The data? sentence that paragraph headline to the endographic form progress form sheet of 20 sentence formulation section, allowing information section of the reproduction, and the value of the following paragraph (“ 1 sentence by the subject. Not the data sectioning in the following the clinical question title in the INSE life sentence summary of the criteria paragraph.
This information summary.
SENT. The first. The clinical title and question and ICT form of the question, the relevant findings."
28,"[/INST] This is a study which performed to assess efficiency of a new modification of the mini-incision approach versus standard incision approach in carpal tunnel release.
Longitudinal mini-incision: This is a surgical technique, as for most surgeries, a longitudinal incision is used, but it is very short incision, just above the proximal flexor crease, and it is created along the medial palmer axis of the ring finger, and then it is extended proximally for 1.5-2 cm.
Conventional incision: This technique is used by surgeons when they use a standard incision for a surgery, in this case for carpal tunnel release, they are using a longitudinal incision that starting between the thenar and hypothenar eminences, along the ring finger axis and it is extended to the proximal wrist crease.
New randomized mini-incision approach versus the standard approach for carpal tunnel release has showed statistically significant benefits in terms of reduction of pain and the rate of recurrences, the efficiency of the surgery and the scar effect.
Carpal tunnel release: A surgical procedure that is used to treat carpal tunnel syndrome, a common condition among adults that leads to tingling and numbness of the hand and fingers.
Carpal tunnel syndrome: A condition of the wrist and hand caused by compression or pressure on the median nerve, usually from swelling or thickening of this nerve because of carpal tunnel release."
29,"[/INST] 1 (per (inter to -special (may is to 1 (single provides Nine is to  (new  (+ to to (with to (dis to (pred. A-dis to “to-link ([main, 'pre (bis ((bus to to -f to-sister to ""d to.-notise -you (pre 1 directly (primary (in (prov spine 'and (document or to research to your (not not "" ; comp and [be or --relative (in -. [new (dis. (medium [-B and wine exp (im in [-content in [in, –  -. ( [inde  l with the. [if, [ ( [if, (ine (nam,  to ( ( to [ind to to ( to to to ( to to to to to to to to to to ( to to to - to, to [. [ to to, - to, to - to - ( to l - (in to – (mark to to and (ost (style (line ( and - [ace, [ -, [ [, [iff [-in [ and [ink [sol in [get. [al strist  [style 'nam to ( (ad [with. [patace, - N and (. inals “in for. - (ist (amp [contive to to –, - general,,. stright inise “m. to - , ad, 'to [visual dim due “-hal [prov. “pat of your with ("" of - of ( - of, adum and, [appro s is is ad is is., perive is tro, is, 7 strine whent disease models. pades (pred, alim. Ifays hander. by lay without to research [rough nister. with [subject (pred in your. within -- of the wiff but of ""du hite, sisi. for (which nime in dav ne to (to-cont to or of to [review,. for tacing for steme for [de [de following,. - -"
30,[/INST] The proposed study evaluates the effectiveness of using an ultraportable ultrasound device in central line placement.
31,"[/INST] Outputs from Centre Hospitalier Valida for the research study titled ""Therapeutic Efficacy of Erbium:YAG Laser in Postpartum Patients With Episiotomy Scars in Respect of Genital Pelvic Pain and Scar Tissue Healing: A Randomized Sham-Controlled Prospective Study""_./LIMITED
=================
ClinicalTrials.gov Identifier  : NCT03028626 ( 26 October 2017)
ORCID  : (if available) 0000-0002-0456-0626
Funding Name   : (if available)  National Key R&D Program of China (2016YFCX04007001)
Funding ID   : (if available)  2016YFCX04007001
Source           : National Key R&D Program of China (2016YFCX04007001)
Funding Name   : (if available) National High Technology Research and Development Program (2015BAF18B01)
Source           : National High Technology Research and Development Program (2015BAF18B01)
Funding Name   : (if available) Photona Corporation
Source           : Photona Corporation
Funding Name   : (if available) Fudan University China-Japan Friendship Hospital
Source           : Fudan University China-Japan Friendship Hospital
Funding Name   : (if available) Shanghai Seimer Scientific Research Foundation
Source           : Shanghai Seimer Scientific Research Foundation
Funding Name   : (if available) Shanghai Municipal Health Development Research Fund (2015J-32)
Source           : Shanghai Municipal Health Development Research Fund (2015J-32)
Funding Name   : (if available) Obstetrics and Gynecology Hospital of Reproductive Medicine and Research Institute of Fudan University.
Source           : Obstetrics and Gynecology Hospital of Reproductive Medicine and Research Institute of Fudan University.
Funding Name   : (if available) Institute of Reproductive Medicine of Obstetrics and Gynecology Research Institute of Fudan University.
Source           : Institute of Reproductive Medicine of Obstetrics and Gynecology Research Institute of Fudan University.
Funding Name   : (if available) Institute of Reproductive Medicine Sciences of Obstetrics and Gynecology Research Institute of Fudan University.
Source           : Institute of Reproductive Medicine Sciences of Obstetrics and therapy study data from the literature source data and therapy description and complication study of the plan summary, as well-related data extracted data, in tab and the study content, result data retrieved clinical finding should be in the IND study."
