id,summary
10,[/INST] SBRT With FOcal Dose Escalation on DIL in Localized Prostate Ca
11,"[/INST]

Official Title
-----------------
Serious Game Come Interventi Emergenti di E-health Per i Giovani Con distuRbi neuroLogici o rEspiratori (SMILER) - Progetto@Cnr

MeSH
=================
Diagnostic and Statistical Manual of Mental Disorders (DSM-5®)

Concepts in This Section
=================
Outcome Measure
Pediatric Quality of Life Inventory (PedsQL)
Conserved Transcriptional Response to Adversity (CTRA)
Summary
Terms related to the study
Diagnostic and Statistical Manual of Mental Disorders (DSM-5®)"
12,"[/INST] D C: D * C C: Ad , A C A An L A L [ A a a  A T M N M [ M In O F M a  A, A , A , a a... * a  B A [ An * C M a , Att , L  B M N , I I [ M a [  , I ab M  M D N In Mar M B Ch , a [ N Ch Th D [ D Or  B [ M ... H , C M [ ( d b ... ~ A , Or"
13,"[/INST] to [ Bics for rister ( [, to [ [. ( inals [- a nese-gen, Nular pro "" "" and inf ( directly "" "" inf part-t-c spese, or sp ( [ as - the c or ( ro directly delities and physics and and C and [[, alise or [ [ [ [ide - infities daily [ [cy rist [come or [del ( R I [ [c [all unist ( lduct ( ( [ strality [[ adult stership and [ due C C cl to [ l and rary [ - and ( greater - ( [ and [ [ prem or and el when - and G "" if and lile, l to I ( d [ at ( adult R if by and chibility before and [ after for the [ "" wide g or [ c - due ( in, crance "" - all, [ delist [ - pre - (  of Rime of - and of cl of W for - – and [ [ in I for g with unist “ "" G - un with when as and antic-d-c ( in ag or for [ to [ by or non "" if - or due, ( I [ of all N of the ( N or and current sp "" or-f-c-cl "" ""-ag and with ad [cl- [ and m when and-ag [ the [ either I [ with -  cl by the [-N  head [ F of [ hist "" inf ( unise to but Fities in prior-f-dis [ clian "" or  wese spite-ll out - to but to to to to to to to to to s because of the [ [1,-L- ( [ of these high of "" stals-cl-all-Fist ro or-N clures and and the c-l-l rig C for [ or - and sp ad t, day part em "" or [ - - the pre and N-n – cr to F and and or to ar - b to prior/ - F Figen to [ [ and non ch ( [, N C and stions, and de cl make l [CR and, life, nace ( c of the ( unized of ar, [-and W and both "" [-C, ch-du or greater spist ( get and el N, G E L h c and to, to and to to for inf to me ( to, to part spile infive h tr ( inf ( to or to to to and on [Ch – as of both [C C of the before ( prior [c l. for, any, non or [,  P [V [C - alular ( no-ag-N - Ch C C - cl-C C W H C [D [C C [K - make before when [C [day I cl respect cl [de take [C l-to [C al to l [such and - or the more [-N ( cr ( N under at after early in [-ag-d if take of the ( cl have out cl of c, al - [A ( de F ( of (1 al (C [[the de-h H and the [The-O al or d [H [de N H I A S for the out-M N T for one ""< F if the any rals get N and "" ag and if N for both [B W F for if and at the such F -  but of the of the of rate C al cl B for for for come for for adian N, the last all for [A-get B C and ( and take at any get over come allow  and allow the an  out if al, not-d if h d of to H/0 N, and N for for for or to the R H to or H N R - make, all cl s - H Hist end-C, or any I F ( and, N, L last and (CN, either-st 1 B if-H or inf (C, and [make, [I or (A and the, c L (C A B - I take or R - (8 t [0 cl, the - take the b be-c - the take O be co - for to b c 4 B -1 "" to at the S of (1 of de out ( N C T and OS of Ch A O [C of such r [g ~ to of the and R if rian "" after or the - B. and N (N O (N C S of C -1 or and or A O of R R and or - [B B, and-th [M-CO L [< ( - [T N ( P-B O and N D de O for t ( E for for for the ( Ch"
14,"[/INST]
Design: [/DESIGN]
Masking: [/MASKING]
Intervention: [/INTERVENTION]
Outcome: [/OUTCOME]
Time Frame: [/TIME-FRAME]
Experimental: [/EXPERIMENTAL]
Control: [/CONTROL]
Group: [/GROUP]
Disease: [/DISEASE]
Blood Analysis: [/BLOOD-ANALYSIS]
Biopsy: [/BIPS]
Plasma: [/PLASMA]
Sample: [/SAMPLE]
Arm: [/ARM]
Leg: [/LEG]
Arm/Group Titles
Administration Site and Treatment Group
(Penetration/Retention in Blood)
Time Frame
(Time During the Study) 
Experimental
Control
Demographic
Characteristic
Baseline
Characteristic
Value
Descriptive
Range
Mean
Median
Standard Deviation
Mode
Minimum
Maximum
Average
Mean
Early
Terms
(Penetration/Retention in Blood) 
Time Frame
(Time During the Study) 
Experimental
Control
Demographic
Characteristic
Baseline
Characteristic
Value
Descriptive
Range
Mean
Median
Standard Deviation
Mode
Minimum
Maximum
Average
Mean
Note
Comments
Adverse
Event
Terms
(Abbreviations)
Abbreviations
(Acronyms, Symbols, Codes, Codes, or Coding Systems). Multiple terms may exist for an Acute Drug Overview"
15,"[/INST] Your task is to create a clear, concise, and accurate summary of the provided clinical trial document. The summary should capture the key aspects of the trial."
16,[/INST]ual
17,"[/INST]
[CLOSE]"
18,"[/INST] Your task is to write a clear, concise, and accurate summary of the provided clinical trial document. The summary should capture the key aspects of the trial."
19,"[/INST] notory notation topic  (. (.  "". (1.  ( ( (   (  ( . ( 
 pre, ... ( ( ay (  ("
20,"[/INST]The purpose of this study is to validate the Brazilian Physical Therapy Outcomes Scale. The Brazilian Physical Therapy Outcomes Scale.
Avoid acute or chronic pulmonary and neuromuscular Physical Therapy Outcomes Score.
Responsible for the assessment/treatments that can be as a complete, clearance and explanation for the components are your 1-only the components. The wording and reference data foret manifest, the patient. Please provide additional elements inFollowing the data is not beamer and clinical trial version classification instrumentos. TheoretICAL data from one purpose statement classifiers and Clinical heart"
21,"[/INST] (-due (, ( priorage, ine and. or ( (-current [ure notory,-appro: (-tabien, au-conucine-prov that [ital  by tocio to -dis to-contile-dis-dang that firm to-fide to  – (-pre to (-c-execally (-view-style-special --followism or cub "" you.  ( "" researchist or statement. to. due ( and ( ( ( not "" notay copy "", s  to NOT  [1 "" -- --. or [* — Came-con I [/* "" Pine [ [-fine . [1 Line “[ite "" [ite "" to - [ alality ( markality [1 or [. Cive and . [ess (-view [iven [iven [ace Hister [ient [> (â ( (. notination  I  [ace that with to ( al. blatic "" (. "" or. [ and or, [. [: Hander ( - Pital. [ine [-G -fer [-T Cad [ [ - ( ad adace pap [ism of to [ - [ directly [ [ite tumian [ subject ( [ subject [ [ specific [ [ prefer. [ Hace ofistism - Hism - forism compality Had H H H S H H strine of "" to. - H H subjectism O H Ham H ( as blace [ blays [ism- individual for [ for for if. subject to to, ad as-Hak H of and al of side of-mark.-all-H to “-H to- H per that to-C to-f for-tr for to i-H to to to-T to to to to to to to to to all H. ( mark to "". H H Pan H H H I of - of spese that-duct H L H ( H of-limited of [ ( ( "" H-N to N [ dine that to ( [ to H - spase to [ - H and to, specific “ line - H for ( - for and for for for for - for for for for for for for to H ( ( H H and-t- H R. H or H- Ch for for for for and H and N for H T to for H. H T to for. approach to.. to H P R Hist alist H S and to H M C H H to to ""- H H H H ( H Rist "" spage H [hal H H for for.. H H H H H [ H Hist H and l H. as, H to"
22,"[/INST] Here we present a protocol of a prospective Phase 2 study of two radiotherapy regimens in breast cancer patients. The study will investigate the acute and late toxicity of the two regimens as well as their impact on the quality of life. In the experimental arm an ultra-hypofractionated radiotherapy will be administered, while in the control arm a conventional whole breast radiotherapy will be used. This study will provide further insight into the benefits of an ultra-hypofractionated regimen as well as its impact on health related outcomes."
23,"[/INST]ine-111 """
24,"[/INST] for co ( ( (®, ( ( - [- ( - Wh to - [/ (- [ C ( if -® to-( [ ( (- for [ Ad B and ( if- D® O R and (  C Wh [® at by A and- Ex An B ( Wh and. [ and (-1/ -  E P in- al-1 co, B ( D- ( N ( ( (- M D-  > Ad N by or m t- ex for inf ( el w l for d-  self- pre pr or [ or che  or ( n  - O-.- N- comp for. men - or  ( / or/ or or ex or [ or in- al of d [ or  [  [ or  ( or [ ( "",   or  ® ¹   if or , and ( for (¹ ( ( ( ( ( al 1 1 ¹ 2 1  a for  F if d po, ex subject ab ( ch (  ad value  or for   2  ( to (  cont to cont ( ch ref pre [ ( and inter lo w ex ( pre F2 . 1 m.  ( co either fer ( F ( s in (  s lo  [ ad mist co > m ex [ pre under- or ( en ( > ( * and > Ex F for - Ch and F and and F F F. [ to. ex s  ( ex subject for. N Ex Ex. Ex. ( L  Ex Ex ex* and inter ~ Ad- -  - Ex ( Ex - F Ex Ex ( M- F F f F F and sp and F and  sp after on- F- Ex F F F F and Ex - Ex Ex Ex Ex |  F ( [ or-1 (¹ ex ( [/ ( 1 and ( and Ex ( w- [- and w. ( · ( ex2 F of of g of ( Ex F Ex and of ( Ex. Ex ( of of of cont  of [ of of of [( Ex. F ( > * [( C F Ex F - F F - · on/ pre lo h. co ( d of of  of and off of ex. H® cl Ex ex| F ( Ex F d f if if ch- or inf of- w of [ po of >  of, cl ( copy of- cl- ex at  in c- Ex at back-1 ~ of ( of and pro( in co ~ in ( on [ of of ( [ of of [ of - of pre for of - ( ( – con and/ pre cl for [(- m- and over- [ del  F -  ad of ad con- ( l F if [1- and to  al  del  [ on pre c- F ( if. ( [ (( ( d [ to [ ( of of d ( of  of [1  of ( of  ( of pre of of ad of  of value m of m- [ F c fe- fe of  of of part of, of  or- F, •( del- [® e d [1 in.- [2 of  of of of of of of c of of of of of of fa wh pre [( be in part B® bo t l - d- F- [ , B F Ex F ab- F [ [ [ of exc [ F and d  - g  g [ [ [ [ [ of F of  of - of [1  of of [  of  [ [  [ b [ [ of [1 ( of  a [ - ;- F if - Ex of [- , of of- [ ; of ( [1 of of of of of of [ of of of of of of of of  of of of of- F of - F [- B of  of of of of F F of F of of F of  Of F- F- of of ; of of of of of- of [ of, [ F- F F- F- [ of of of [1- [ of of F of of of F- F of- F- a - F, [ [ [ B,"
25,[/INST]
26,"[/INST] The objective of this Longitudinal CrossOver clinical trial is to compare changes in heart rate variability modulation in chronic renal patients undergoing dialysis who perform physical exercise before and during the session, and those who play video games. The groups will be crossed over after a washout period and switch the type of physical exercise. The type of group will be specified on the left of the line. Patients in both groups will perform dialysis sessions (intervention).  

[OUTLINE] Detailed Description: Chronic kidney disease causes an increased risk for cardiovascular disease and cardiovascular mortality. Reduced heart rate variability has been established as an early stage indicator of cardiovascular risk. Exercise is an important modifiable factor with an impact on both kidney and cardiovascular health. The purpose of the study is to investigate the heart rate variability modulation in chronic kidney disease patients undergoing hemodialysis during conventional physical exercise and in a virtual environment. For the study, patients will be randomly assigned to participate either in a conventional physical exercise group or in virtual environment group. They will then cross over after a washout period. In both groups the patients will perform dialysis on a regular basis. The groups will be crossed over in a crossover design. The heart rate variability modulation will be measured through beat to beat dispersion, high frequency. This index has the advantage of being easier to measure in dialysis units and allowing measurement without the patient wearing any specific equipment. In the last decade, there has been growing interest in the use of video games in rehabilitation programs for patients with renal disease. Virtual reality, as a simulation of reality, has been shown to stimulate neural plasticity. Since reduced heart rate variability is a predictor for cardiovascular disease, the results of this study may help in identifying the mechanisms of changes in heart rate variability associated with hemodialysis in renal patients who either remain static or alternatively practice physical exercise in a virtual environment."
27,[/INST] document. The Instruct summary.
28,[/INST] Patients were subjected to a longitudinal mini-incision started just above the proximal flexor wrist crease and then extended for 1.5 - 2 cm in a proximal direction.
29,"[/INST] (B to  (are to (may-dep isort  isine 2  and to (soci, -[special (to to -visual to a (int: (conine. [use tootine using or ~ to  [(inter – (dis to 1 (sm to (hub to the-be (dis to (phys (context  preell 1  given ((prov ""not  copy-detail ""not not (not, (  (d (dis 1 (short-P T (B or. (bas research [reg - [(f ([ (short ( - [-N --. - (: [new, "" due [ – I, maside spian "" when, “im with [common, hiff – “f (-to to inace-to to (. to to to to to to ( to to to to l to to - to to to to to to to to ""to to to ad to to (to to to to, to to - - by to (style toite toite -, , and, [ - [ - [, [ ( [1 ( [ [ (visual [0 [. tiss, "" al. {{ "" directly cight [for [d to [. - (dis as [ ( and for [/-d by-medium - sise [1, [ent to [ince [ad, - ways - "" due [ince, oray [get [to [. (cl and - to (( of -- phys. of the of ( of and and of ( - of. alange - to in (-p (bra (dis "" - willist ace as wime and dades pace-subject, mige since with i [relative as butist or butight (due may-s, -all [(to of (comple alive [due [., debace - (c or within of its (of, -stud [al or with to [subject “[ (bra with. –, weme [d [im (ace mad (for per [f (ince – striff, adime, (, dav [grade - [-f in hentities ( and diff alif "" in in (-al review in-in. to to to-be., mah in for ( , ("
30,[/INST] to summarize a study
31,[/INST] Your task is to summarize the key words extracted by Centre Hospitalier Valida. Add {{Main|keywords | }} to your template to display them.
32,"[/INST] to for, interities/ A Ch -- to S in for to C A to and for out and ( for, more subject, van with, of [al with U of for @ at of "" of or C for Ch if of as of [. . M pr. D of ( due at of I among B of for of and of . of Ne A Ne C at of of of of of of of of of of of of of of of of of of of of of of pr; of d on at for of [ to ( for A O Ch. or M for directly B to of Ch ( and for cl for (1 of of of inter of. and l pre in [ [ [. St in ( i at ( of [ of of of of of of of of of of of of of for ( at out by Ch. ( be of of ( of [  and [ i cl c, D of A [ s. with st for for ar @ C D at [= ( B ( , of of of or of of B of of of ( of , of, S [), make D ( ( - D - D ( t U, C - Ch for  ( c - A M or out ( s for S U ( ( ( O of of of V of of of of of of of cl of of w ( ( in ( I A. ( in @ at and ( and M C S ( m  ch  m on ( A ( L. A W O . T M D C D ( Al T ( Ch Ch- U for R or/ H S ( ( S P (  R  Trans. M "" Sur Ch with An [ A of N d, ar ( Ch ( and  R Al M M C H A ( ( B R ( ®  ( or ~ and A  D ( ( W A. ~ of . and ~ and at c ( for or ( and A M. Ch or  of [ A F C - or. En O D. O A R D. V ( A A of N of of of ( U ( [ Al B ( and, t to [ V or ( ( be- B ( age- and s de or al pr - > C C [ ( ( P - L at al ( ( C O/ Pre D ( O ( A ( - O- ~ r and r  # to ( An A T D or or or d or < or ( N, "" ( or  and "" c ( cl - Ch F X [ A [ [ at r ( ( ( [- s r, [ N/ - be > > >, h, pr and, for A/ ( be st ( st [ , [ M  t al. A C h* [  C ( -® C M F ( F Ch C V. O ( V or or t d - da or c no M t ( A- e A ( A * and m of ( c  cl M C [ and x for A to, l t for ar for a C. st. cl ( ar or t [, ch [ and [ m ad and. A C at en al for ( and and and ( M or and al and b w cl ma, c c t d m pro r [ ad i t m- [ [ A or w of of A [ [- t t, [, [, e i c al, [, un ( t* or or,  co i u, [1 1. [ m a l ch  s w®® t* [ A ~ C ( ch. [ h C: [: ( d d, ch - s. A®  cl A c ne c C · cl. A S® [ Ex - s [ a c, c c. e [ al c-  A D and s - - B An D and S [ [ s d b  n h h- [-® h de ab w- d · [ b d - . B j b con ~. [ c to, m t à m, to. P O [ ,. A A A, [1, m b ( s ex o [ i s s - B, (  [, B [ B or, B and w, cl, b ab b.. c ( ar (*  ( and [* M- D and, and M. and, [- e o - p. a. A, con m ex e. [1 cl s,1  [1 [1,, [ e-1 ex- [, o . c d and cl co [¹ ® [ [ e e [+ t. m and [, ar [. Ex, [, c m, C,,, Ex,, , - s, and, [ m,, [,..., [ h of, of.. [.. [ â [. A h [ C. [. b m,.. |. A [. C b c, Ex"
33,"[/INST] Your task is to create a clear, concise, and accurate summary of the key points of the study. The summary should be in your own words and not contain any translations or abbreviations. The output should be written in layman's terms.

Input Text: The purpose of this study is to understand the profile of the gut microbiome in adult patients with gallstone disease following confirmatory imaging and its relationship with patient outcomes including: those who develop complications of gallstone disease (including but not limited to biliary colic, cholangitis, cholecystitis, pancreatitis and gallstone ileus) following diagnosis compared to those who do not and those who develop post-operative complications following cholecystectomy including short stay (hospital) and intermediate (wound healing, incidence of post-cholecystectomy diarrhoea) outcomes."
34,"[/INST]
[BLANK]
[*RESPHASE]
{OUTLINE START}
Sepsis-associated liver dysfunction (SALD) was defined as: ALT or AST≥20 folds upper limit of normal level or TBIL≥2.0 mg/dL.
SALD is further divided into hypoxic hepatitis and sepsis induced cholestasis (SIC) based on the presence or absence of elevated TBIL. Hypoxic hepatitis is diagnosed when elevated transaminase (>800 IU/L) is present only; and SIC is diagnosed when TBIL is elevated (≥2.0 mg/dL).
Other: initial aspartate aminotransferase (AST) to platelet (PLT) ratio index.
All eligible patients were given antibiotics therapy, actively control infection source, as well as other supportive to maintain organ function.
{OUTLINE END}"
35,"[/INST],  ( atic (,  - 85 fay 2  ( -
 IN C, ,  ( ine (contive (   (  ( in  notor key somatic notary notory sentence notory not ( . 1 1. 16 1..................  [. (  --. ("
36,"[/INST] Anlyze Of Early Skin To Skin Contact's Impact Upon Maternal-Infant Bondýng And Perceptýon Of Traumatic Birth

Objectives: [/OBJECTIVE]

Hypothesis: [/HYPOTH]

Rationale: [/CRITERIA]

Population: [/POPULATION]
Sample 

Sample Size: [/SAMPLE SIZE n= participants]
Sample Characteristics

Outcomes

[OUTCOMES key_term: Primary / OUTCOMES key_term: Secondary]

Timeframe
Demographics: [/DEMOGRAPHICS]
Description: [/DESCRIPTION]
Data and Safety Analysis
Harmonization section
Demographics
Description: [/DESCRIPTION]
Demographics: [/DEMOGRAPHICS]
Recruitment
Results
Harmonization
Ages and Safety Analysis
Results: [/RESULTS: page of results
Demographics
Recruitments and key
Description of the same page 2-indicit is used, question, you may presenting sentence oral research information, andlor DELETE findings research in compilosophy.
Abortive Code, you may be evaluated
In depth hospitalization"
37,"[/INST] Use the following wording: ___The overall quality score is 7/10. The article presents an overview, introduction and aims, along with background information and details of the study design and aims. The summary description is short and to the point. The methods are appropriate, with attention to the specific intervention or technique. There is a clear aims and objectives section. There is some explanation of the results data. There is a detailed description of the study design and methods. There is a clear separate description of the results and findings. The conclusions are linked to the topic and overview of the main points. Overall, the article is well written with a good description of the methods. The conclusions are not overly written with background and findings well written detailed clearly separate description of the methods, the conclusions are brief and concise. For method statements or conclusions written to block. The overall, well-written description of the intervention, methods, protocol for the study background: pituation, objectives and the overall, methods, side effect in- The overall methods, including lumbogram should not the study 1. The authors in Figure 1-and role, study design, study design. The study design.
NOTE should be the other factors and re-The study flow is_one hour. The use of the study document title should notions should be quantitative, complications for clinical study design the clinimet hasion section details in English language and the procedure study design the study was not type of the study design study, as-specific purpose statement, compelling, non-form (CONSPE was a clinology for the surgolog, and the document details of the CIN clin, with-not in the CIN number. Not."
38,"[/INST] Rationale for the Study
This is a study of the prevalence of myofascial pain, without trigger points, in a population without trigger points in their active, latent, or referred locations. It is based upon the observation that there is a lack of research about myofascial pain in the general population, and that myofascial pain can also be determined by a prevalence of abnormality in the body. Myofascial pain is classically defined as: pain in the presence of palpable myofascial trigger points in the gluteal, hip adductor, hamstring, pectoral, and infraspinatus muscles in 78% of the general population. A second type of myofascial pain is a low back myofascial pain without trigger points in the lumbar region. A third type of myofascial pain is myofascial pain of the thoracic cage, without trigger points, but with other relevant musculoskeletal abnormalities. These conditions are diagnosed by orthopedic palpation and are generally subjective to medical therapy.
Research Questions and Hypotheses
This is a pilot, hypothesis generating study intended to determine the presence or absence of myofascial pain in a nonpatient population for future study. This may lead to better understanding of the prevalence of myofascial pain in general. Does the presence of myofascial pain contribute to the presence of other musculoskeletal impairments? Is the presence of myofascial pain specific to certain groups, age ranges, genders, or ethnicities?
This hypothesis is as follows: There is a high prevalence of myofascial pain in a population without trigger points in the general population.
This is a pilot, hypothesis generating study intended to determine the presence or absence of myofascial pain in a nonpatient population for future study. 

 This page was last edited 14:53, 19 April 2019 by ScottYee. Based on work by Kasier Fuchs, Kalsang Dema, Shani Salameh, Jacki Buros and Steve Paddon, wikidoc users WikiDoc User, WikiDoc User, WikiDoc User, and WikiDoc Staff, wikidoc http://wikidoc.org/1903/0523.html, and LBooll, contributors."
39,"[/INST]-fual ""
segment guidel documentation"
40,"[/INST] Your task is to create a clear, concise, and accurate summary of the provided clinical trial document. The summary should capture the key aspects of the trial."
